,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,0.9481145299096129,1.136785889108564,2.362183280759465,2.832249202331634,2.491453517735521,1.1989963799172425,0.8400997767258195,0.26704903309684297,1.1989963799172425,2.8318897090473367,0.7818894058669097,0.868869101835103,0.9632232684058741,1.0773562109661667,1.201727359427424,1.3035372286389857,1.3971251284533228,1.5707963267948966,1.2610933822524404,1.089909046599561,0.9791966164597852,0.8773368222796695,0.744485333622009,0.6251674791193863,0.5267505304002162,49.80260207750647,15.988057581736776,19.458727551265675,96.33275663033837,164.3684884641822,218.08255317654368,220.02045359466015,206.0024271701671,155.00322577288512,61.00819617067857,277.2183255125822,259.3067681338071,265.1527861441399,210.23796041628637,222.00225224082752,219.0515033856019,164.3684884641822,195.80258689071073,277.2183255125822,239.17494173376525,3
1,0.888659786833605,1.2287282247063769,2.3585203707396594,3.261068623796514,2.654019463560215,1.382675623350162,0.7947448455044286,0.2951661472369556,1.382675623350162,2.875340604438868,0.5709264646492089,0.6651026864694942,0.7791089381447409,0.9106647347199702,1.039072259536091,1.1372148428431348,1.2090670852749643,1.3633001003596938,1.512040504079174,1.3045442776439713,1.1866269624022971,1.0808390005411683,0.972827275841122,0.870903457075653,0.779187063144582,43.24548670569172,14.4008332889275,20.259627131697812,71.56814934033156,116.2497311824849,153.55129436120035,157.25775020646836,146.01369798755184,108.00462953040486,45.044422518220834,213.67732682715777,197.9898987322333,203.0098519776811,151.8453160291749,169.23947530053383,155.40452228383435,116.2497311824849,138.41188429612245,213.67732682715777,180.5211355099058,3
2,0.9310243753724885,1.19890284600489,2.3044651443187067,2.967516096382978,2.475193137018272,1.2877244438688593,0.8277243184958992,0.2785977573872137,1.2877244438688593,2.8308155956043435,0.8455664145524581,0.9321028732683032,1.028493589579292,1.149979650462818,1.2683670392540096,1.3714590218125726,1.4651307446950408,1.5385494443596428,1.2277723863741932,1.0603080048781208,0.9532940866478229,0.8172345368245629,0.6655563554867993,0.5467888408892474,0.4540785230931955,48.11799081306383,13.092136156089246,19.940032038573513,123.0447073221762,198.45654436173174,249.06424873915566,258.55947091530027,240.20824298928628,178.10109488714548,73.10950690573696,339.2418016695466,314.6823795511913,323.00154798390673,249.46542846655126,266.12027356065903,253.81185982722798,198.45654436173174,227.78681336885813,339.2418016695466,288.3174073905771,3
3,0.9408935335446879,1.2562786187493162,2.60087512624491,3.4726817590390233,2.76426081540434,1.3351974202824608,0.8176531667100225,0.31482951237521806,1.3351974202824608,2.758849143744218,0.6093263851770893,0.6823165548747481,0.7695264804056583,0.8878420169045728,1.0276067505070687,1.1354430516425942,1.2490457723982544,1.373400766945016,1.3854483767992019,1.2397002500907646,1.1341691669813552,1.0040671092713902,0.8744477460319461,0.7551044034786732,0.6618476739064046,43.568797386944134,13.80751404733838,16.786275639411492,62.00806399170998,100.00499987500625,131.13733259449805,129.38701635017324,124.4869471069156,94.42986815621421,38.2099463490856,185.21878954360974,176.2554963681984,170.02646852769718,144.22205101855957,136.01470508735443,130.26217447233563,100.00499987500625,118.47553131677533,185.21878954360974,156.6296802504524,3
4,0.957354646973611,1.1947980014815318,2.408891226900188,3.006345070539021,2.5161952621373636,1.2480202663229627,0.8598289598309272,0.27647787854278083,1.2480202663229627,2.8662068936223033,0.7194147948765981,0.8150924030043578,0.9257129408410645,1.0584068664841588,1.1943059923483736,1.3020933021597256,1.402199387185467,1.5291537476963082,1.3370531459259951,1.1284221038181517,1.0222469243443686,0.9055068989643612,0.7641247773733871,0.6520479092258958,0.5633162614919681,52.240350553700466,17.942725274114135,17.040155691391227,82.38931969618392,141.28694207179942,193.01036241611484,176.0454486773231,164.0,127.01574705523721,52.0,232.03448019637082,217.18655575334307,225.97787502319778,178.0,189.51780918953236,184.52790554671896,141.28694207179942,156.60314941104747,232.03448019637082,202.6705599915183,3
5,0.9564804630680424,1.2093974944976602,2.768705512630743,3.500819555934073,2.894680675180484,1.2644246706496771,0.8226862665118467,0.27055792033733017,1.2644246706496771,2.8722631650174004,0.6020134860843,0.6747409422235527,0.7533104152702081,0.8527448400560845,0.9799847418712809,1.1100726860693386,1.2459876779557952,1.458068715204519,1.4141944498128813,1.2623783156924,1.1497294807099867,1.0149255176407388,0.8733320237297029,0.7469555733762603,0.6461189038606019,46.62324592302704,13.200679744664605,18.065230316030064,196.73586353280888,331.79813139919884,428.0747598258977,435.0287346831241,415.09757888959075,312.1938500355188,124.0,576.195279397532,552.7096887155136,536.8062965353517,464.00969817451016,430.5624228843014,431.55174725451093,331.79813139919884,394.5168331187764,576.195279397532,496.02202657741924,3
6,0.97182531580755,1.1811703512587886,2.553577514535966,3.103654536211207,2.627609584767855,1.2154142643189747,0.8156957013029938,0.2538505044026143,1.2154142643189747,2.9441970937399127,0.714090698612158,0.7954988299827702,0.901157381118259,1.014197008784674,1.1383885512243588,1.2298173732985473,1.3473197256542637,1.5707963267948966,1.373400766945016,1.1284221038181517,1.0191413442663497,0.9075933340888034,0.7713145875745882,0.6536358969195218,0.5678440442634399,46.14530502131927,15.428826678983672,20.04227652062763,40.01249804748511,67.00746227100382,90.08884503644167,88.0,82.0,61.0,25.0,117.0,109.22453936730518,108.29589096544707,87.05170877128145,88.05112151472007,89.04442251822084,67.00746227100382,77.80000000000001,117.0,98.15581515468844,3
7,0.9599716993747919,1.2317131483810975,2.595494893415303,3.3302077434758717,2.703720219154055,1.2830723543030327,0.8177291800018781,0.3211137344539431,1.2830723543030327,2.77306186733731,0.5442804849459799,0.6176530526482868,0.6975825444215279,0.7993941390278122,0.913782526988284,1.0322094451202246,1.1666023771027474,1.3918791563168027,1.3811827110205073,1.2154193086545466,1.1114590359279046,1.0051932349214807,0.8819629883840265,0.7612482699999326,0.6657196741200034,42.91097241158995,14.311417727570658,15.792049151957466,360.62445840513925,590.6538749555446,774.2512512098382,720.5345238085404,687.0516720014587,530.1565806438698,216.8340379184043,1050.2037897474947,983.2034377482618,958.666782568375,792.0404030098465,755.8002381582054,747.3928875091892,590.6538749555446,655.6726537299409,1050.2037897474947,872.4277153711721,3
8,0.9732808533644565,1.1144175695616096,2.629850334616199,3.011208335274131,2.7020467170655627,1.1450112942315356,0.7831879030530202,0.23373690817347856,1.1450112942315356,2.793850643045048,0.5993122061556662,0.6698924953669446,0.7438884746635261,0.8383788393015514,0.9482620009190783,1.040839822874267,1.1659045405098132,1.3838170568759856,1.4100335861690618,1.1710152285520998,1.0653479859212396,0.9668658667919423,0.8553943254987255,0.7511436546693244,0.6670351077919289,44.05545503577203,19.620279106320048,17.031430555708383,134.23859355639868,224.1093483101497,323.00154798390673,317.0141952657641,309.01456276363416,233.01931250435015,92.02173656261873,411.04379328728464,386.24603557836036,379.1595970036892,315.02539580167183,311.2715855968868,320.0078716248354,224.1093483101497,293.8155127117774,411.04379328728464,347.925653495152,3
9,0.9583181968253193,1.20146504887707,2.644053829349783,3.3149096759689223,2.759056269732648,1.2537224617639928,0.7957590179064786,0.23757545901692662,1.2537224617639928,2.7509856098921066,0.34396911972336125,0.42466028254977345,0.4926850881734512,0.572666382705838,0.6790053086985441,0.7983844463176208,0.9218007677983957,1.1801892830972098,1.5707963267948966,1.4056476493802699,1.314279714150573,1.2036224929766774,1.0895293958964647,0.9780989220598338,0.8788749445560378,43.821335576959044,15.333290958647243,19.53394309325336,71.449282711585,119.41942890501528,159.00314462299164,161.19863522995473,151.0529708413575,112.01785571952357,45.0111097397076,220.22715545545242,206.11889772653063,199.90497742677644,166.00301202086666,158.11388300841898,160.1008899264732,119.41942890501528,143.24594781699074,220.22715545545242,182.53519254564816,3
